"","season","SPECID1","SPECID2","L1_norm","valid","Household"
"3305","2014-2015","HS1391","HS1408",71.4283613516556,FALSE,FALSE
"3306","2014-2015","HS1376","MH7885",24.1400280251248,FALSE,FALSE
"3307","2014-2015","MH7505","MH7885",14.6552234273007,FALSE,FALSE
"3308","2014-2015","HS1255","MH7885",11.2906723275919,FALSE,FALSE
"3309","2014-2015","MH7492","MH7885",31.825522407696,FALSE,FALSE
"3310","2014-2015","HS1340","MH7885",34.1711780518135,FALSE,FALSE
"3311","2014-2015","HS1413","MH7885",72.1979128339898,FALSE,FALSE
"3312","2014-2015","MH7890","MH7885",11.3388323289378,FALSE,FALSE
"3313","2014-2015","HS1345","MH7885",10.1063662304436,FALSE,FALSE
"3314","2014-2015","HS1369","MH7885",78.2647165226827,FALSE,FALSE
"3315","2014-2015","HS1336","MH7885",72.2073384369506,FALSE,FALSE
"3316","2014-2015","MH7612","MH7885",72.1010505446887,FALSE,FALSE
"3317","2014-2015","HS1377","MH7885",80,FALSE,FALSE
"3318","2014-2015","MH7409","MH7885",10,FALSE,FALSE
"3319","2014-2015","HS1342","MH7885",80.1219833471404,FALSE,FALSE
"3320","2014-2015","MH7455","MH7885",12.0713158353361,FALSE,FALSE
"3321","2014-2015","MH7440","MH7885",17.0529336453396,FALSE,FALSE
"3322","2014-2015","MH7390","MH7885",16.2636400987113,FALSE,FALSE
"3323","2014-2015","HS1256","MH7885",14.2244243594501,FALSE,FALSE
"3324","2014-2015","HS1328","MH7885",72,FALSE,FALSE
"3325","2014-2015","HS1327","MH7885",70.0799950668033,FALSE,FALSE
"3326","2014-2015","HS1313","MH7885",70.462005765196,FALSE,FALSE
"3327","2014-2015","HS1250","MH7885",13.9183931677997,FALSE,FALSE
"3328","2014-2015","HS1294","MH7885",14.4630962351578,FALSE,FALSE
"3329","2014-2015","HS1253","MH7885",14,FALSE,FALSE
"3330","2014-2015","HS1385","MH7885",280,FALSE,FALSE
"3331","2014-2015","HS1357","MH7885",78,FALSE,FALSE
"3332","2014-2015","HS1349","MH7885",278.477022544682,FALSE,FALSE
"3333","2014-2015","HS1375","MH7885",36.7895284755328,FALSE,FALSE
"3334","2014-2015","HS1341","MH7885",36.4593596326286,FALSE,FALSE
"3335","2014-2015","MH7800","MH7885",34.860532848331,FALSE,FALSE
"3336","2014-2015","HS1392","MH7885",70,FALSE,FALSE
"3337","2014-2015","HS1402","MH7885",66,FALSE,FALSE
"3338","2014-2015","HS1351","MH7885",66.0524438157665,FALSE,FALSE
"3339","2014-2015","HS1364","MH7885",28.0814575872335,FALSE,FALSE
"3340","2014-2015","HS1387","MH7885",70,FALSE,FALSE
"3341","2014-2015","HS1367","MH7885",14.333438182677,FALSE,FALSE
"3342","2014-2015","HS1376","HS1409",24.2768659902712,FALSE,FALSE
"3343","2014-2015","MH7505","HS1409",14.7920613924471,FALSE,FALSE
"3344","2014-2015","HS1255","HS1409",11.4275102927383,FALSE,FALSE
"3345","2014-2015","MH7492","HS1409",31.9623603728424,FALSE,FALSE
"3346","2014-2015","HS1340","HS1409",34.3080160169599,FALSE,FALSE
"3347","2014-2015","HS1413","HS1409",72.3347507991362,FALSE,FALSE
"3348","2014-2015","MH7890","HS1409",11.4756702940842,FALSE,FALSE
"3349","2014-2015","HS1345","HS1409",10.24320419559,FALSE,FALSE
"3350","2014-2015","HS1369","HS1409",78.4015544878291,FALSE,FALSE
"3351","2014-2015","HS1336","HS1409",72.344176402097,FALSE,FALSE
"3352","2014-2015","MH7612","HS1409",72.2378885098351,FALSE,FALSE
"3353","2014-2015","HS1377","HS1409",80.1368379651464,FALSE,FALSE
"3354","2014-2015","MH7409","HS1409",10.1368379651464,FALSE,FALSE
"3355","2014-2015","HS1342","HS1409",80.2588213122868,FALSE,FALSE
"3356","2014-2015","MH7455","HS1409",12.2081538004825,FALSE,FALSE
"3357","2014-2015","MH7440","HS1409",17.189771610486,FALSE,FALSE
"3358","2014-2015","MH7390","HS1409",16.4004780638577,FALSE,FALSE
"3359","2014-2015","HS1256","HS1409",14.3612623245965,FALSE,FALSE
"3360","2014-2015","HS1328","HS1409",72.1368379651464,FALSE,FALSE
"3361","2014-2015","HS1327","HS1409",70.2168330319497,FALSE,FALSE
"3362","2014-2015","HS1313","HS1409",70.5988437303424,FALSE,FALSE
"3363","2014-2015","HS1250","HS1409",14.0552311329461,FALSE,FALSE
"3364","2014-2015","HS1294","HS1409",14.5999342003042,FALSE,FALSE
"3365","2014-2015","HS1253","HS1409",14.1368379651464,FALSE,FALSE
"3366","2014-2015","HS1385","HS1409",280.136837965146,FALSE,FALSE
"3367","2014-2015","HS1357","HS1409",78.1368379651464,FALSE,FALSE
"3368","2014-2015","HS1349","HS1409",278.613860509828,FALSE,FALSE
"3369","2014-2015","HS1375","HS1409",36.9263664406792,FALSE,FALSE
"3370","2014-2015","HS1341","HS1409",36.596197597775,FALSE,FALSE
"3371","2014-2015","MH7800","HS1409",34.9973708134774,FALSE,FALSE
"3372","2014-2015","HS1392","HS1409",70.1368379651464,FALSE,FALSE
"3373","2014-2015","HS1402","HS1409",66.1368379651464,FALSE,FALSE
"3374","2014-2015","HS1351","HS1409",66.1892817809129,FALSE,FALSE
"3375","2014-2015","HS1364","HS1409",28.2182955523799,FALSE,FALSE
"3376","2014-2015","HS1387","HS1409",70.1368379651464,FALSE,FALSE
"3377","2014-2015","HS1367","HS1409",14.4702761478234,FALSE,FALSE
"3378","2014-2015","HS1255","MH7440",16.3436059729315,FALSE,FALSE
"3379","2014-2015","MH7409","MH7440",15.0529336453396,FALSE,FALSE
"3380","2014-2015","MH7390","MH7440",1.3980952935197,TRUE,TRUE
"3381","2014-2015","HS1250","MH7440",18.9713268131393,FALSE,FALSE
"3382","2014-2015","HS1253","MH7440",19.0529336453396,FALSE,FALSE
"3383","2014-2015","HS1255","MH7390",15.5543124263032,FALSE,FALSE
"3384","2014-2015","MH7409","MH7390",14.2636400987113,FALSE,FALSE
"3385","2014-2015","HS1256","MH7390",2.4880644581614,TRUE,TRUE
"3386","2014-2015","HS1250","MH7390",18.182033266511,FALSE,FALSE
"3387","2014-2015","HS1253","MH7390",18.2636400987113,FALSE,FALSE
"3388","2014-2015","HS1255","HS1256",13.515096687042,FALSE,FALSE
"3389","2014-2015","MH7409","HS1256",12.2244243594501,FALSE,FALSE
"3390","2014-2015","HS1250","HS1256",16.1428175272498,FALSE,FALSE
"3391","2014-2015","HS1253","HS1256",16.2244243594501,FALSE,FALSE
"3392","2014-2015","HS1394","MH8386",94.239891300635,FALSE,FALSE
"3393","2014-2015","MH7843","MH8386",94.2941752009611,FALSE,FALSE
"3394","2014-2015","MH8155","MH8386",82.245016728745,FALSE,FALSE
"3395","2014-2015","HS1376","MH8386",90.3799193257598,FALSE,FALSE
"3396","2014-2015","MH8156","MH8386",393.014121793069,FALSE,FALSE
"3397","2014-2015","MH7505","MH8386",80.8951147279357,FALSE,FALSE
"3398","2014-2015","HS1255","MH8386",77.5305636282269,FALSE,FALSE
"3399","2014-2015","MH7796","MH8386",106.463624400412,FALSE,FALSE
"3400","2014-2015","MH8165","MH8386",98.6188004886193,FALSE,FALSE
"3401","2014-2015","MH7492","MH8386",78.065413708331,FALSE,FALSE
"3402","2014-2015","HS1340","MH8386",80.4110693524485,FALSE,FALSE
"3403","2014-2015","HS1413","MH8386",90.4378041346248,FALSE,FALSE
"3404","2014-2015","HS1448","MH8386",90.239891300635,FALSE,FALSE
"3405","2014-2015","HS1393","MH8386",88.239891300635,FALSE,FALSE
"3406","2014-2015","MH7890","MH8386",77.5787236295728,FALSE,FALSE
"3407","2014-2015","HS1345","MH8386",76.3462575310786,FALSE,FALSE
"3408","2014-2015","HS1369","MH8386",96.5046078233177,FALSE,FALSE
"3409","2014-2015","HS1336","MH8386",90.4472297375856,FALSE,FALSE
"3410","2014-2015","MH7612","MH8386",90.3409418453237,FALSE,FALSE
"3411","2014-2015","HS1377","MH8386",46.239891300635,FALSE,FALSE
"3412","2014-2015","MH7845","MH8386",92.2177601345029,FALSE,FALSE
"3413","2014-2015","MH7891","MH8386",78.4547294649429,FALSE,FALSE
"3414","2014-2015","MH8126","MH8386",79.5121672692452,FALSE,FALSE
"3415","2014-2015","MH7409","MH8386",76.239891300635,FALSE,FALSE
"3416","2014-2015","MH7893","MH8386",86.3721966489407,FALSE,FALSE
"3417","2014-2015","HS1388","MH8386",92.2828071552896,FALSE,FALSE
"3418","2014-2015","HS1342","MH8386",94.3618746477754,FALSE,FALSE
"3419","2014-2015","MH7455","MH8386",78.3112071359711,FALSE,FALSE
"3420","2014-2015","HS1408","MH8386",79.6682526522906,FALSE,FALSE
"3421","2014-2015","MH7885","MH8386",78.239891300635,FALSE,FALSE
"3422","2014-2015","HS1409","MH8386",78.3767292657814,FALSE,FALSE
"3423","2014-2015","MH7440","MH8386",83.2928249459746,FALSE,FALSE
"3424","2014-2015","MH7390","MH8386",82.5035313993463,FALSE,FALSE
"3425","2014-2015","HS1256","MH8386",80.4643156600851,FALSE,FALSE
"3426","2014-2015","HS1328","MH8386",90.239891300635,FALSE,FALSE
"3427","2014-2015","HS1327","MH8386",88.3198863674383,FALSE,FALSE
"3428","2014-2015","HS1313","MH8386",88.701897065831,FALSE,FALSE
"3429","2014-2015","HS1250","MH8386",80.1582844684347,FALSE,FALSE
"3430","2014-2015","HS1294","MH8386",80.7029875357928,FALSE,FALSE
"3431","2014-2015","HS1253","MH8386",80.239891300635,FALSE,FALSE
"3432","2014-2015","HS1455","MH8386",64.2631995901323,FALSE,FALSE
"3433","2014-2015","HS1385","MH8386",294.239891300635,FALSE,FALSE
"3434","2014-2015","HS1357","MH8386",92.239891300635,FALSE,FALSE
"3435","2014-2015","HS1349","MH8386",292.716913845317,FALSE,FALSE
"3436","2014-2015","HS1465","MH8386",84.239891300635,FALSE,FALSE
"3437","2014-2015","HS1463","MH8386",84.239891300635,FALSE,FALSE
"3438","2014-2015","MH8041","MH8386",84.2841789290475,FALSE,FALSE
"3439","2014-2015","HS1460","MH8386",58.239891300635,FALSE,FALSE
"3440","2014-2015","HS1427","MH8386",58.4632638033486,FALSE,FALSE
"3441","2014-2015","HS1375","MH8386",83.0294197761678,FALSE,FALSE
"3442","2014-2015","HS1341","MH8386",82.6992509332636,FALSE,FALSE
"3443","2014-2015","MH8183","MH8386",88.0405448026513,FALSE,FALSE
"3444","2014-2015","MH7800","MH8386",81.100424148966,FALSE,FALSE
"3445","2014-2015","MH8129","MH8386",95.6655864561611,FALSE,FALSE
"3446","2014-2015","HS1392","MH8386",88.239891300635,FALSE,FALSE
"3447","2014-2015","HS1402","MH8386",28.239891300635,FALSE,FALSE
"3448","2014-2015","HS1401","MH8386",28.3085934412118,FALSE,FALSE
"3449","2014-2015","HS1351","MH8386",28.2923351164015,FALSE,FALSE
"3450","2014-2015","HS1487","MH8386",84.2872784961256,FALSE,FALSE
"3451","2014-2015","MH8088","MH8386",83.2365669553929,FALSE,FALSE
"3452","2014-2015","MH8089","MH8386",81.7781807394763,FALSE,FALSE
"3453","2014-2015","HS1421","MH8386",76.657137633359,FALSE,FALSE
"3454","2014-2015","HS1473","MH8386",87.252237635123,FALSE,FALSE
"3455","2014-2015","HS1474","MH8386",82.537055769416,FALSE,FALSE
"3456","2014-2015","MH8392","MH8386",92.239891300635,FALSE,FALSE
"3457","2014-2015","HS1457","MH8386",92.525328325679,FALSE,FALSE
"3458","2014-2015","HS1364","MH8386",74.3213488878685,FALSE,FALSE
"3459","2014-2015","HS1405","MH8386",94.239891300635,FALSE,FALSE
"3460","2014-2015","HS1425","MH8386",86.3708267997421,FALSE,FALSE
"3461","2014-2015","MH8309","MH8386",88.239891300635,FALSE,FALSE
"3462","2014-2015","HS1450","MH8386",86.1955026718296,FALSE,FALSE
"3463","2014-2015","MH8137","MH8386",93.04271180413,FALSE,FALSE
"3464","2014-2015","MH8052","MH8386",90.3589319139641,FALSE,FALSE
"3465","2014-2015","MH8090","MH8386",89.235573593938,FALSE,FALSE
"3466","2014-2015","HS1445","MH8386",90.1150564261308,FALSE,FALSE
"3467","2014-2015","HS1387","MH8386",88.239891300635,FALSE,FALSE
"3468","2014-2015","HS1367","MH8386",80.573329483312,FALSE,FALSE
"3469","2014-2015","HS1390","MH8386",33.5134286411642,FALSE,FALSE
"3470","2014-2015","HS1391","MH8386",32.239891300635,FALSE,FALSE
"3471","2014-2015","HS1394","HS1507",94.3247423748987,FALSE,FALSE
"3472","2014-2015","MH7843","HS1507",94.3790262752248,FALSE,FALSE
"3473","2014-2015","MH8155","HS1507",82.3298678030087,FALSE,FALSE
"3474","2014-2015","HS1376","HS1507",90.4647704000235,FALSE,FALSE
"3475","2014-2015","HS1484","HS1507",46.3247423748987,FALSE,FALSE
"3476","2014-2015","MH8156","HS1507",393.098972867333,FALSE,FALSE
"3477","2014-2015","MH7505","HS1507",80.9799658021994,FALSE,FALSE
"3478","2014-2015","HS1255","HS1507",77.6154147024906,FALSE,FALSE
"3479","2014-2015","MH7796","HS1507",106.548475474676,FALSE,FALSE
"3480","2014-2015","MH8165","HS1507",98.703651562883,FALSE,FALSE
"3481","2014-2015","MH7492","HS1507",78.1502647825947,FALSE,FALSE
"3482","2014-2015","HS1340","HS1507",80.4959204267122,FALSE,FALSE
"3483","2014-2015","HS1413","HS1507",90.5226552088885,FALSE,FALSE
"3484","2014-2015","HS1448","HS1507",90.3247423748987,FALSE,FALSE
"3485","2014-2015","HS1393","HS1507",88.3247423748987,FALSE,FALSE
"3486","2014-2015","MH7890","HS1507",77.6635747038365,FALSE,FALSE
"3487","2014-2015","HS1345","HS1507",76.4311086053423,FALSE,FALSE
"3488","2014-2015","HS1369","HS1507",96.5894588975814,FALSE,FALSE
"3489","2014-2015","HS1336","HS1507",90.5320808118493,FALSE,FALSE
"3490","2014-2015","MH7612","HS1507",90.4257929195874,FALSE,FALSE
"3491","2014-2015","HS1377","HS1507",46.3247423748987,FALSE,FALSE
"3492","2014-2015","MH7845","HS1507",92.3026112087666,FALSE,FALSE
"3493","2014-2015","MH7891","HS1507",78.5395805392066,FALSE,FALSE
"3494","2014-2015","MH8126","HS1507",79.5970183435089,FALSE,FALSE
"3495","2014-2015","MH7409","HS1507",76.3247423748987,FALSE,FALSE
"3496","2014-2015","MH7893","HS1507",86.4570477232044,FALSE,FALSE
"3497","2014-2015","HS1388","HS1507",92.3676582295533,FALSE,FALSE
"3498","2014-2015","HS1342","HS1507",94.4467257220391,FALSE,FALSE
"3499","2014-2015","MH7455","HS1507",78.3960582102348,FALSE,FALSE
"3500","2014-2015","HS1408","HS1507",79.7531037265543,FALSE,FALSE
"3501","2014-2015","MH7885","HS1507",78.3247423748987,FALSE,FALSE
"3502","2014-2015","HS1409","HS1507",78.4615803400451,FALSE,FALSE
"3503","2014-2015","MH7440","HS1507",83.3776760202383,FALSE,FALSE
"3504","2014-2015","MH7390","HS1507",82.58838247361,FALSE,FALSE
"3505","2014-2015","HS1256","HS1507",80.5491667343488,FALSE,FALSE
"3506","2014-2015","MH8386","HS1507",0.1001972933839,TRUE,TRUE
"3507","2014-2015","HS1328","HS1507",90.3247423748987,FALSE,FALSE
"3508","2014-2015","HS1327","HS1507",88.404737441702,FALSE,FALSE
"3509","2014-2015","HS1313","HS1507",88.7867481400947,FALSE,FALSE
"3510","2014-2015","HS1250","HS1507",80.2431355426984,FALSE,FALSE
"3511","2014-2015","HS1294","HS1507",80.7878386100565,FALSE,FALSE
"3512","2014-2015","HS1253","HS1507",80.3247423748987,FALSE,FALSE
"3513","2014-2015","HS1455","HS1507",64.348050664396,FALSE,FALSE
"3514","2014-2015","HS1385","HS1507",294.324742374899,FALSE,FALSE
"3515","2014-2015","HS1357","HS1507",92.3247423748987,FALSE,FALSE
"3516","2014-2015","HS1525","HS1507",28.3247423748987,FALSE,FALSE
"3517","2014-2015","HS1349","HS1507",292.80176491958,FALSE,FALSE
"3518","2014-2015","HS1465","HS1507",84.3247423748987,FALSE,FALSE
"3519","2014-2015","HS1463","HS1507",84.3247423748987,FALSE,FALSE
"3520","2014-2015","MH8041","HS1507",84.3690300033112,FALSE,FALSE
"3521","2014-2015","HS1460","HS1507",58.3247423748987,FALSE,FALSE
"3522","2014-2015","HS1427","HS1507",58.5481148776123,FALSE,FALSE
"3523","2014-2015","HS1375","HS1507",83.1142708504315,FALSE,FALSE
"3524","2014-2015","HS1341","HS1507",82.7841020075273,FALSE,FALSE
"3525","2014-2015","MH8183","HS1507",88.125395876915,FALSE,FALSE
"3526","2014-2015","MH7800","HS1507",81.1852752232297,FALSE,FALSE
"3527","2014-2015","MH8129","HS1507",95.7504375304248,FALSE,FALSE
"3528","2014-2015","HS1392","HS1507",88.3247423748987,FALSE,FALSE
"3529","2014-2015","HS1402","HS1507",28.3247423748987,FALSE,FALSE
"3530","2014-2015","HS1401","HS1507",28.3934445154755,FALSE,FALSE
"3531","2014-2015","HS1351","HS1507",28.3771861906652,FALSE,FALSE
"3532","2014-2015","HS1487","HS1507",84.3721295703893,FALSE,FALSE
"3533","2014-2015","MH8088","HS1507",83.3214180296566,FALSE,FALSE
"3534","2014-2015","MH8089","HS1507",81.86303181374,FALSE,FALSE
"3535","2014-2015","HS1421","HS1507",76.7419887076227,FALSE,FALSE
"3536","2014-2015","HS1473","HS1507",87.3370887093867,FALSE,FALSE
"3537","2014-2015","HS1474","HS1507",82.6219068436797,FALSE,FALSE
"3538","2014-2015","MH8392","HS1507",92.3247423748987,FALSE,FALSE
"3539","2014-2015","HS1457","HS1507",92.6101793999427,FALSE,FALSE
"3540","2014-2015","MH8354","HS1507",92.5495851790291,FALSE,FALSE
"3541","2014-2015","HS1364","HS1507",74.4061999621322,FALSE,FALSE
"3542","2014-2015","HS1405","HS1507",94.3247423748987,FALSE,FALSE
"3543","2014-2015","HS1425","HS1507",86.4556778740058,FALSE,FALSE
"3544","2014-2015","MH8309","HS1507",88.3247423748987,FALSE,FALSE
"3545","2014-2015","HS1450","HS1507",86.2803537460933,FALSE,FALSE
"3546","2014-2015","MH8137","HS1507",93.1275628783937,FALSE,FALSE
"3547","2014-2015","MH8052","HS1507",90.4437829882278,FALSE,FALSE
"3548","2014-2015","MH8090","HS1507",89.3204246682017,FALSE,FALSE
"3549","2014-2015","HS1445","HS1507",90.1999075003945,FALSE,FALSE
"3550","2014-2015","HS1387","HS1507",88.3247423748987,FALSE,FALSE
"3551","2014-2015","HS1367","HS1507",80.6581805575757,FALSE,FALSE
"3552","2014-2015","HS1390","HS1507",33.5982797154279,FALSE,FALSE
"3553","2014-2015","HS1391","HS1507",32.3247423748987,FALSE,FALSE
"3554","2014-2015","MH7505","HS1328",74.6552234273007,FALSE,FALSE
"3555","2014-2015","HS1255","HS1328",71.2906723275919,FALSE,FALSE
"3556","2014-2015","MH7492","HS1328",75.825522407696,FALSE,FALSE
"3557","2014-2015","HS1336","HS1328",16.2073384369506,FALSE,FALSE
"3558","2014-2015","MH7409","HS1328",70,FALSE,FALSE
"3559","2014-2015","MH7455","HS1328",72.0713158353361,FALSE,FALSE
"3560","2014-2015","MH7440","HS1328",77.0529336453396,FALSE,FALSE
"3561","2014-2015","MH7390","HS1328",76.2636400987113,FALSE,FALSE
"3562","2014-2015","HS1256","HS1328",74.2244243594501,FALSE,FALSE
"3563","2014-2015","HS1313","HS1328",1.537994234804,TRUE,TRUE
"3564","2014-2015","HS1250","HS1328",73.9183931677997,FALSE,FALSE
"3565","2014-2015","HS1294","HS1328",74.4630962351578,FALSE,FALSE
"3566","2014-2015","HS1253","HS1328",74,FALSE,FALSE
"3567","2014-2015","MH7505","HS1327",72.735218494104,FALSE,FALSE
"3568","2014-2015","HS1255","HS1327",69.3706673943952,FALSE,FALSE
"3569","2014-2015","MH7492","HS1327",73.9055174744993,FALSE,FALSE
"3570","2014-2015","HS1336","HS1327",14.2873335037539,FALSE,FALSE
"3571","2014-2015","MH7409","HS1327",68.0799950668033,FALSE,FALSE
"3572","2014-2015","MH7455","HS1327",70.1513109021394,FALSE,FALSE
"3573","2014-2015","MH7440","HS1327",75.1329287121429,FALSE,FALSE
"3574","2014-2015","MH7390","HS1327",74.3436351655146,FALSE,FALSE
"3575","2014-2015","HS1256","HS1327",72.3044194262534,FALSE,FALSE
"3576","2014-2015","HS1328","HS1327",1.9200049331967,TRUE,TRUE
"3577","2014-2015","HS1250","HS1327",71.998388234603,FALSE,FALSE
"3578","2014-2015","HS1294","HS1327",72.5430913019611,FALSE,FALSE
"3579","2014-2015","HS1253","HS1327",72.0799950668033,FALSE,FALSE
"3580","2014-2015","MH7505","HS1313",73.1172291924967,FALSE,FALSE
"3581","2014-2015","HS1255","HS1313",69.7526780927879,FALSE,FALSE
"3582","2014-2015","MH7492","HS1313",74.287528172892,FALSE,FALSE
"3583","2014-2015","MH7409","HS1313",68.462005765196,FALSE,FALSE
"3584","2014-2015","MH7455","HS1313",70.5333216005321,FALSE,FALSE
"3585","2014-2015","MH7440","HS1313",75.5149394105356,FALSE,FALSE
"3586","2014-2015","MH7390","HS1313",74.7256458639073,FALSE,FALSE
"3587","2014-2015","HS1256","HS1313",72.6864301246461,FALSE,FALSE
"3588","2014-2015","HS1250","HS1313",72.3803989329957,FALSE,FALSE
"3589","2014-2015","HS1294","HS1313",72.9251020003538,FALSE,FALSE
"3590","2014-2015","HS1253","HS1313",72.462005765196,FALSE,FALSE
"3591","2014-2015","HS1255","HS1294",13.7537685627497,FALSE,FALSE
"3592","2014-2015","MH7409","HS1294",12.4630962351578,FALSE,FALSE
"3593","2014-2015","MH7390","HS1294",18.7267363338691,FALSE,FALSE
"3594","2014-2015","HS1256","HS1294",16.6875205946079,FALSE,FALSE
"3595","2014-2015","HS1253","HS1294",0.4630962351578,TRUE,TRUE
"3596","2014-2015","HS1250","HS1253",0.0816068322003,TRUE,TRUE
"3597","2014-2015","HS1394","HS1532",88,FALSE,FALSE
"3598","2014-2015","MH7843","HS1532",88.0542839003261,FALSE,FALSE
"3599","2014-2015","MH8155","HS1532",28.00512542811,FALSE,FALSE
"3600","2014-2015","HS1376","HS1532",32.1400280251248,FALSE,FALSE
"3601","2014-2015","HS1484","HS1532",88,FALSE,FALSE
"3602","2014-2015","MH8156","HS1532",386.774230492434,FALSE,FALSE
"3603","2014-2015","MH7505","HS1532",22.6552234273007,FALSE,FALSE
"3604","2014-2015","HS1255","HS1532",19.2906723275919,FALSE,FALSE
"3605","2014-2015","MH7796","HS1532",92.223733099777,FALSE,FALSE
"3606","2014-2015","MH8165","HS1532",84.3789091879843,FALSE,FALSE
"3607","2014-2015","MH7492","HS1532",39.825522407696,FALSE,FALSE
"3608","2014-2015","HS1340","HS1532",42.1711780518135,FALSE,FALSE
"3609","2014-2015","HS1413","HS1532",76.1979128339898,FALSE,FALSE
"3610","2014-2015","HS1448","HS1532",32,FALSE,FALSE
"3611","2014-2015","HS1393","HS1532",74,FALSE,FALSE
"3612","2014-2015","MH7890","HS1532",19.3388323289378,FALSE,FALSE
"3613","2014-2015","HS1345","HS1532",18.1063662304436,FALSE,FALSE
"3614","2014-2015","HS1369","HS1532",82.2647165226827,FALSE,FALSE
"3615","2014-2015","HS1336","HS1532",76.2073384369506,FALSE,FALSE
"3616","2014-2015","MH7612","HS1532",76.1010505446887,FALSE,FALSE
"3617","2014-2015","HS1377","HS1532",88,FALSE,FALSE
"3618","2014-2015","MH7845","HS1532",85.9778688338679,FALSE,FALSE
"3619","2014-2015","MH7891","HS1532",20.2148381643079,FALSE,FALSE
"3620","2014-2015","MH8126","HS1532",21.2722759686102,FALSE,FALSE
"3621","2014-2015","MH7409","HS1532",18,FALSE,FALSE
"3622","2014-2015","MH7893","HS1532",28.1323053483057,FALSE,FALSE
"3623","2014-2015","HS1530","HS1532",86.4273025960992,FALSE,FALSE
"3624","2014-2015","HS1388","HS1532",86.0429158546546,FALSE,FALSE
"3625","2014-2015","HS1342","HS1532",88.1219833471404,FALSE,FALSE
"3626","2014-2015","MH8439","HS1532",86.0485988395281,FALSE,FALSE
"3627","2014-2015","MH7455","HS1532",20.0713158353361,FALSE,FALSE
"3628","2014-2015","HS1408","HS1532",21.4283613516556,FALSE,FALSE
"3629","2014-2015","MH7885","HS1532",20,FALSE,FALSE
"3630","2014-2015","HS1409","HS1532",20.1368379651464,FALSE,FALSE
"3631","2014-2015","MH7440","HS1532",25.0529336453396,FALSE,FALSE
"3632","2014-2015","MH7390","HS1532",24.2636400987113,FALSE,FALSE
"3633","2014-2015","HS1256","HS1532",22.2244243594501,FALSE,FALSE
"3634","2014-2015","MH8386","HS1532",86.239891300635,FALSE,FALSE
"3635","2014-2015","HS1507","HS1532",86.3247423748987,FALSE,FALSE
"3636","2014-2015","HS1328","HS1532",76,FALSE,FALSE
"3637","2014-2015","HS1327","HS1532",74.0799950668033,FALSE,FALSE
"3638","2014-2015","HS1313","HS1532",74.462005765196,FALSE,FALSE
"3639","2014-2015","HS1250","HS1532",21.9183931677997,FALSE,FALSE
"3640","2014-2015","HS1294","HS1532",22.4630962351578,FALSE,FALSE
"3641","2014-2015","HS1253","HS1532",22,FALSE,FALSE
"3642","2014-2015","HS1357","HS1532",86,FALSE,FALSE
"3643","2014-2015","HS1525","HS1532",74,FALSE,FALSE
"3644","2014-2015","HS1349","HS1532",286.477022544682,FALSE,FALSE
"3645","2014-2015","HS1465","HS1532",78,FALSE,FALSE
"3646","2014-2015","HS1463","HS1532",78,FALSE,FALSE
"3647","2014-2015","MH8041","HS1532",78.0442876284125,FALSE,FALSE
"3648","2014-2015","HS1460","HS1532",84,FALSE,FALSE
"3649","2014-2015","HS1427","HS1532",84.2233725027136,FALSE,FALSE
"3650","2014-2015","HS1375","HS1532",44.7895284755328,FALSE,FALSE
"3651","2014-2015","HS1341","HS1532",44.4593596326286,FALSE,FALSE
"3652","2014-2015","HS1517","HS1532",86.1375417095321,FALSE,FALSE
"3653","2014-2015","HS1509","HS1532",20,FALSE,FALSE
"3654","2014-2015","MH8183","HS1532",81.8006535020163,FALSE,FALSE
"3655","2014-2015","MH7800","HS1532",42.860532848331,FALSE,FALSE
"3656","2014-2015","MH8129","HS1532",61.4256951555261,FALSE,FALSE
"3657","2014-2015","HS1392","HS1532",74,FALSE,FALSE
"3658","2014-2015","HS1402","HS1532",74,FALSE,FALSE
"3659","2014-2015","HS1401","HS1532",74.0687021405768,FALSE,FALSE
"3660","2014-2015","HS1351","HS1532",74.0524438157665,FALSE,FALSE
"3661","2014-2015","HS1487","HS1532",26.0473871954906,FALSE,FALSE
"3662","2014-2015","MH8088","HS1532",24.9966756547579,FALSE,FALSE
"3663","2014-2015","MH8089","HS1532",23.5382894388413,FALSE,FALSE
"3664","2014-2015","HS1421","HS1532",18.417246332724,FALSE,FALSE
"3665","2014-2015","HS1473","HS1532",73.012346334488,FALSE,FALSE
"3666","2014-2015","HS1474","HS1532",44.297164468781,FALSE,FALSE
"3667","2014-2015","HS1518","HS1532",92.654245843706,FALSE,FALSE
"3668","2014-2015","HS1519","HS1532",92.0492364221178,FALSE,FALSE
"3669","2014-2015","HS1520","HS1532",92.1800959990915,FALSE,FALSE
"3670","2014-2015","HS1505","HS1532",78.681429145104,FALSE,FALSE
"3671","2014-2015","MH8392","HS1532",78,FALSE,FALSE
"3672","2014-2015","HS1457","HS1532",78.285437025044,FALSE,FALSE
"3673","2014-2015","MH8354","HS1532",78.2248428041304,FALSE,FALSE
"3674","2014-2015","HS1510","HS1532",81.1751981208285,FALSE,FALSE
"3675","2014-2015","HS1364","HS1532",36.0814575872335,FALSE,FALSE
"3676","2014-2015","HS1405","HS1532",88,FALSE,FALSE
"3677","2014-2015","HS1425","HS1532",80.1309354991071,FALSE,FALSE
"3678","2014-2015","MH8393","HS1532",287.906939293383,FALSE,FALSE
